,host_since,host_identity_verified,property_type,room_type,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,beds,instant_bookable,review_scores_rating,zipcode,bedrooms
31757,16086,1,16,0,3,1,4,2,1,3,1,0,97,90291,1
31758,15853,0,16,0,5,1,4,2,1,3,3,0,85,90291,2
31759,16791,1,0,0,4,1,4,1,1,3,3,1,95,90291,0
31760,16802,0,0,0,2,1,4,2,1,3,1,0,89,90291,0
31761,15474,1,0,0,2,1,4,2,1,3,1,1,99,90291,0
31762,15236,0,0,0,5,1,4,2,1,3,1,1,90,90291,1
31763,15718,1,16,0,6,1,4,2,1,3,3,0,98,90291,2
31764,16688,1,0,0,5,2,4,2,1,3,3,0,100,90291,2
31765,16584,1,0,0,6,1,4,1,1,3,2,0,98,90291,2
31766,15155,1,16,1,2,1,4,1,1,3,1,1,96,90291,1
31767,16491,1,4,0,4,1,4,2,1,3,2,0,99,90291,1
31768,16784,0,0,0,3,1,4,2,1,3,1,1,89,90291,1
31769,16585,1,0,0,4,1,4,2,1,3,2,0,94,90291,0
31770,16296,1,16,1,2,1,4,2,1,3,1,0,100,90291,1
31771,16499,1,0,0,4,1,4,2,1,3,2,0,94,90291,1
31772,14741,1,16,0,5,1,4,2,1,3,3,0,97,90291,2
31773,15908,1,25,0,5,2,4,2,1,3,2,0,95,90291,2
31774,15484,1,25,1,2,1,4,2,1,3,1,0,98,90291,1
31775,15758,1,0,1,2,1,4,1,1,3,1,0,100,90291,1
31776,15923,1,0,0,2,1,4,2,1,3,2,1,93,90291,1
31777,16140,1,16,1,2,1,4,2,0,3,1,0,96,90291,1
31778,16349,1,16,0,6,1,4,1,1,3,3,1,100,90291,2
31779,14788,1,0,0,3,1,4,1,1,3,2,0,92,90291,2
31780,15511,1,16,0,4,1,4,2,1,3,2,1,94,90291,1
31781,16456,1,0,1,2,1,4,0,1,3,1,0,94,90291,1
31782,16913,1,0,0,6,1,4,2,1,3,2,1,83,90291,2
31783,15359,1,16,1,2,1,4,2,1,3,1,0,97,90292,1
31784,16622,1,0,2,4,1,4,2,0,3,1,1,100,90292,1
31785,17198,1,0,1,2,1,4,0,0,3,1,1,96,90292,1
31786,15860,1,0,0,7,2,4,2,1,3,4,0,96,90292,3
31787,15612,1,16,0,6,3,4,2,1,3,4,0,96,90292,3
31788,14755,1,0,1,3,1,4,1,1,3,1,0,96,90292,1
31789,16084,1,0,0,2,1,4,1,1,3,1,1,95,90292,0
31790,16304,0,16,0,4,1,4,1,1,3,2,1,98,90292,1
31791,16776,1,10,0,4,2,4,1,1,3,3,0,100,90292,2
31792,16935,0,0,0,4,1,4,2,1,3,2,1,80,90292,1
31793,16956,1,0,0,5,2,4,2,1,3,2,1,96,90292,2
31794,16636,0,0,0,4,1,4,2,0,3,2,0,93,90292,1
31795,15996,1,0,0,2,1,4,1,1,3,1,0,93,90292,0
31796,16903,0,0,0,6,2,4,2,1,3,3,1,96,90292,2
31797,16010,1,0,0,2,1,4,2,1,3,1,0,83,90292,0
31798,16854,1,0,0,4,1,4,2,0,3,2,1,91,90292,1
31799,16450,0,2,1,2,1,4,2,0,3,2,0,100,90292,1
31800,16135,1,0,0,5,2,4,2,1,3,4,1,99,90292,2
31801,15831,1,0,0,4,1,4,2,1,3,2,1,97,90292,1
31802,15460,0,0,0,4,1,4,1,1,3,1,0,100,90292,1
31803,16506,1,0,0,6,2,4,2,0,3,3,1,95,90292,2
31804,16506,1,0,0,6,2,4,2,0,3,3,1,95,90292,2
31805,16171,1,0,0,4,1,4,2,1,3,2,0,96,90292,1
31806,16887,1,0,0,5,2,4,1,1,3,2,0,100,90292,2
31807,15245,1,0,0,4,1,4,2,1,3,2,0,92,90292,1
31808,16176,1,0,1,3,1,4,2,1,3,1,0,90,90292,1
31809,15335,1,0,1,2,1,4,0,1,3,1,0,97,90292,1
31810,16939,1,0,0,4,2,4,2,1,3,4,0,90,90292,2
31811,15114,1,24,1,2,1,2,1,1,3,1,0,95,90292,1
31812,14603,1,0,0,4,1,4,1,1,3,1,0,91,90292,1
31813,15625,1,0,0,6,1,4,2,1,3,3,0,93,90292,1
31814,15342,1,16,0,4,2,4,2,1,3,2,0,97,90292,2
31815,15518,1,0,0,7,2,4,2,1,3,4,0,100,90292,3
31816,15222,1,4,0,2,1,4,2,1,3,1,0,99,90292,1
31817,15475,0,0,1,3,1,4,2,1,3,1,1,94,90292,1
31818,15701,1,0,1,3,1,4,2,1,3,2,0,97,90292,1
31819,15327,1,0,0,3,1,4,2,1,3,2,0,99,90292,1
31820,15782,1,0,0,3,1,4,2,1,3,1,1,91,90292,0
31821,16889,1,0,1,1,1,4,0,0,3,1,0,100,90292,1
31822,15701,1,0,0,10,2,4,2,1,3,8,1,96,90292,2
31823,15765,1,16,0,7,2,4,1,1,3,4,0,92,90292,3
31824,15475,1,16,0,8,3,4,2,1,3,5,1,97,90292,4
31825,15518,1,0,0,9,3,4,2,1,3,6,0,95,90292,4
31826,16304,1,0,0,2,1,4,2,1,3,1,1,92,90292,0
31827,15467,1,0,0,3,1,4,0,0,3,1,0,95,90292,1
31828,15336,1,16,1,2,1,4,1,1,3,1,0,99,90292,1
31829,16603,1,0,0,2,1,4,2,1,3,1,0,96,90292,0
31830,16506,1,0,0,4,1,4,2,0,3,2,1,92,90292,1
31831,15510,1,16,1,2,1,4,1,1,3,1,1,95,90292,1
31832,16684,1,16,0,3,1,4,2,1,3,1,0,94,90292,0
31833,16178,1,16,1,2,1,4,0,0,3,1,0,100,90292,1
31834,15923,1,0,0,4,1,4,2,1,3,2,1,97,90292,1
31835,16653,1,2,0,2,1,4,1,0,3,1,0,96,90292,1
31836,14826,1,16,0,6,2,4,1,1,3,2,0,90,90292,2
31837,16896,1,0,0,4,1,4,1,1,3,2,0,96,90292,1
31838,14963,1,0,0,2,1,4,1,1,3,1,0,98,90292,1
31839,16749,0,4,0,4,1,4,2,1,3,2,1,84,90292,1
31840,15294,1,16,1,1,1,4,1,1,3,1,0,94,90292,1
31841,16492,0,19,0,3,1,4,1,0,3,1,0,100,90292,1
31842,15922,0,0,0,7,1,4,1,1,3,4,1,100,90292,1
31843,16116,1,0,1,2,1,4,2,1,3,1,0,100,90292,1
31844,15783,0,0,0,2,1,4,1,0,3,2,0,100,90292,2
31845,15114,1,16,1,3,1,4,1,1,3,2,0,100,90292,1
31846,16897,1,0,0,8,2,4,2,1,3,4,0,100,90292,3
31847,16903,0,0,0,6,2,4,2,1,3,3,1,100,90292,2
31848,16531,1,0,0,4,1,4,2,1,3,1,0,96,90292,1
31849,16515,1,0,0,2,1,4,2,1,3,1,0,90,90292,1
31850,16854,1,0,0,6,2,4,2,1,3,3,0,88,90292,2
31851,15685,1,16,0,6,1,4,0,1,3,4,1,100,90292,3
31852,17067,0,2,0,2,1,4,0,0,3,1,0,100,90292,1
31853,14894,0,0,0,6,2,4,2,0,3,3,1,97,90292,2
31854,17149,0,0,0,2,1,4,1,1,3,1,1,97,90292,0
31855,15435,1,0,0,2,1,4,2,1,3,2,0,100,90292,0
31856,16982,1,0,1,2,1,4,2,1,3,1,0,100,90292,1
31857,15182,1,0,2,1,1,2,2,1,3,1,1,85,90292,1
31858,15496,1,0,0,6,2,4,2,1,3,3,1,90,90292,2
31859,15736,1,0,0,4,1,4,2,1,3,3,1,98,90292,1
31860,16745,1,25,0,16,2,4,2,1,3,8,0,98,90292,3
31861,15671,1,16,0,10,3,4,2,1,3,4,0,96,90292,3
31862,16214,1,0,0,7,2,4,2,1,3,4,1,91,90292,4
31863,16696,0,2,1,2,1,4,0,1,3,1,0,100,90292,1
31864,16427,0,10,0,5,2,4,0,1,3,3,1,97,90292,2
31865,15496,1,0,0,4,1,4,2,1,3,2,1,93,90292,1
31866,15510,1,16,1,2,1,3,1,1,3,1,1,92,90292,1
31867,15765,1,0,1,3,1,4,2,1,3,2,1,94,90292,1
31868,16506,1,0,0,6,2,4,2,0,3,3,1,97,90292,2
31869,15715,1,16,0,12,3,4,2,1,3,6,0,93,90292,4
31870,17125,1,0,0,2,1,4,2,0,3,1,1,100,90292,2
31871,16445,1,0,0,3,1,4,2,1,3,2,0,98,90292,1
31872,16531,0,0,0,4,1,4,1,1,3,2,0,86,90292,1
31873,16708,1,0,1,2,1,4,2,1,3,1,0,90,90292,1
31874,15511,1,10,1,2,1,4,1,1,3,1,1,97,90292,1
31875,17017,0,25,0,4,2,4,0,1,3,2,0,96,90292,2
31876,17110,0,0,0,5,1,4,2,1,3,2,1,96,90292,1
31877,16176,1,0,1,3,1,4,2,1,3,1,0,89,90292,1
31878,15962,1,0,0,2,1,4,2,1,3,1,0,97,90292,1
31879,16135,1,0,0,4,1,4,2,1,3,4,1,100,90292,1
31880,15435,1,0,0,4,2,4,2,1,3,2,0,91,90292,2
31881,16749,0,4,0,4,1,4,2,1,3,2,1,89,90292,0
31882,16105,0,2,1,2,2,4,0,0,3,2,0,93,90292,1
31883,17000,1,16,1,2,1,4,0,1,3,1,0,99,90292,1
31884,15516,1,0,0,7,2,4,2,1,3,4,0,96,90292,3
31885,16526,1,0,0,6,2,4,2,1,3,4,0,100,90292,2
31886,17106,1,0,0,6,1,4,2,1,3,1,0,96,90292,0
31887,16230,0,0,0,2,1,4,1,1,3,1,1,79,90292,1
31888,15245,1,16,1,1,1,4,2,1,3,1,0,93,90292,1
31889,16903,0,0,0,4,1,4,2,1,3,2,1,100,90292,1
31890,16956,1,0,0,6,2,4,2,0,3,3,1,98,90292,2
31891,15182,1,0,1,2,1,4,2,1,3,1,0,93,90292,1
31892,16230,0,19,0,2,1,4,1,1,3,1,1,81,90292,1
31893,16746,1,0,0,6,2,4,2,1,3,3,0,100,90292,2
31894,16090,1,0,0,2,1,4,1,1,3,1,0,90,90292,1
31895,16531,0,0,0,4,1,4,1,1,3,2,0,91,90292,1
31896,16852,1,0,1,4,1,4,2,0,3,1,1,100,90292,1
31897,15516,1,0,0,7,2,4,2,1,3,4,0,98,90292,3
31898,16720,1,0,1,2,1,4,0,0,3,1,0,99,90292,1
31899,16176,1,0,2,2,0,4,2,1,3,1,1,100,90292,1
31900,16066,1,10,0,2,1,4,1,1,3,1,0,100,90292,1
31901,17229,0,0,0,6,2,4,2,1,3,3,0,100,90292,2
31902,16055,1,19,0,2,1,4,0,1,3,1,0,93,90292,1
31903,16171,1,0,0,6,2,4,2,1,3,3,0,96,90292,2
31904,16939,1,0,0,4,2,4,2,1,3,3,0,91,90292,2
31905,16697,1,10,1,2,1,2,0,0,3,1,0,100,90292,1
31906,16445,1,0,0,4,2,4,2,1,3,2,0,98,90292,2
31907,16589,0,0,1,2,1,4,2,1,3,2,0,100,90292,1
31908,16771,1,2,0,2,0,4,2,1,3,4,0,98,90292,1
31909,16214,1,16,0,4,2,4,2,1,3,2,1,91,90292,2
31910,15782,1,0,0,10,4,4,2,1,3,4,0,89,90292,4
31911,15954,1,16,1,2,1,4,2,1,3,1,0,95,90292,1
31912,15182,1,0,1,2,1,4,2,1,3,1,1,95,90292,1
31913,16603,1,0,0,4,1,4,1,1,3,2,1,98,90292,2
31914,15294,1,16,0,4,1,4,0,1,3,2,0,97,90292,1
31915,16852,1,0,1,4,1,4,2,0,3,1,1,90,90292,1
31916,15782,1,0,0,7,3,4,2,1,3,3,1,86,90292,3
31917,16458,1,0,1,2,1,4,0,1,3,1,1,98,90292,1
31918,16531,0,0,0,4,1,4,1,1,3,2,0,93,90292,1
31919,16903,0,0,0,6,2,4,2,1,3,3,1,96,90292,2
31920,15701,1,0,1,3,1,4,2,1,3,2,0,96,90292,1
31921,16414,1,0,0,4,1,4,2,1,3,2,0,80,90292,1
31922,17052,0,0,1,2,1,4,1,1,3,1,0,100,90292,1
31923,16903,0,0,0,6,2,4,2,1,3,3,1,80,90292,2
31924,15181,1,0,0,6,2,4,2,1,3,4,1,91,90292,2
31925,15586,1,16,0,14,4,4,2,1,3,7,0,95,90292,4
31926,15606,0,16,1,2,1,4,2,1,3,1,0,97,90292,1
31927,16569,1,16,0,6,2,4,2,1,3,5,0,98,90292,3
31928,16038,0,14,0,4,1,4,2,1,3,2,0,95,90292,1
31929,16090,1,0,1,2,1,4,1,1,3,1,0,94,90292,1
31930,15182,1,0,1,4,1,4,2,1,3,2,1,91,90292,1
31931,16250,1,0,0,2,1,4,2,1,3,1,0,100,90292,1
31932,16956,1,0,0,4,1,4,2,0,3,2,1,85,90292,1
31933,14312,1,0,0,2,1,4,0,1,3,1,0,100,90292,1
31934,15475,1,0,0,5,2,4,2,1,3,3,0,95,90292,2
31935,15182,1,0,0,6,2,4,2,1,3,3,1,90,90292,2
31936,16403,1,0,0,6,2,4,2,1,3,5,1,89,90292,2
31937,15701,1,0,0,4,1,4,2,1,3,3,1,96,90292,0
31938,16956,1,0,0,2,1,4,2,1,3,1,0,100,90292,1
31939,15923,1,16,0,9,2,4,2,1,3,5,1,96,90292,2
31940,15202,1,0,1,2,2,4,0,1,3,1,0,90,90292,1
31941,15114,1,16,1,1,1,4,1,1,3,1,0,100,90292,1
31942,17216,1,0,0,5,2,4,1,1,3,2,0,100,90292,2
31943,15336,1,16,1,2,1,4,1,1,3,1,0,98,90292,1
31944,16450,0,2,0,2,0,4,2,0,3,2,0,91,90292,1
31945,16328,0,16,1,2,1,4,1,1,3,1,0,97,90292,1
31946,15727,0,0,0,3,1,4,1,1,3,1,0,98,90292,1
31947,17149,0,0,0,2,1,4,1,1,3,1,1,96,90292,0
31948,16214,1,0,0,2,1,4,2,1,3,1,1,87,90292,0
31949,16731,1,0,0,3,1,4,1,1,3,2,0,94,90292,1
31950,15763,1,2,1,2,1,4,0,0,3,1,0,100,90292,1
31951,16708,1,0,0,5,2,4,2,1,3,3,1,80,90292,2
31952,17064,0,0,0,6,2,4,2,0,3,3,0,100,90292,2
31953,16580,0,16,1,2,1,4,2,1,3,1,0,93,90292,1
31954,16622,1,0,2,4,1,4,2,0,3,1,1,91,90292,1
31955,16682,1,16,0,8,4,4,2,1,3,4,0,94,90292,4
31956,16622,1,0,1,4,1,4,2,0,3,1,1,100,90292,1
31957,15318,0,0,0,3,1,4,2,1,3,2,1,96,90292,0
31958,16055,1,0,0,2,2,4,2,1,3,1,0,93,90292,1
31959,16370,1,0,0,4,2,4,2,1,3,2,0,99,90292,2
31960,17008,1,0,0,4,1,4,1,1,3,1,0,97,90292,1
31961,15923,1,0,0,3,1,4,2,1,3,2,1,94,90292,0
31962,16445,1,0,0,2,1,4,2,1,3,2,0,100,90292,1
31963,14894,0,0,0,4,1,4,2,0,3,2,1,93,90292,1
31964,15222,1,4,0,2,1,4,2,1,3,1,0,98,90292,1
31965,15327,1,16,0,4,1,4,2,1,3,2,0,98,90292,2
31966,16896,1,0,0,2,1,4,1,1,3,1,0,99,90292,0
31967,16585,1,2,0,2,1,4,2,1,3,2,0,97,90292,1
31968,16553,1,0,0,4,1,4,2,1,3,2,1,95,90292,1
31969,17120,0,0,0,2,1,4,2,1,3,1,0,100,90292,0
31970,15511,1,10,1,2,1,4,1,1,3,1,1,99,90292,1
31971,15797,1,0,0,2,1,4,2,1,3,1,0,93,90292,0
31972,17021,0,10,1,3,1,4,0,1,3,1,1,100,90292,1
31973,16671,1,0,0,4,1,4,1,1,3,2,0,100,90292,1
31974,15695,0,10,0,4,2,4,2,1,3,2,0,98,90293,2
31975,16181,1,16,1,3,1,4,1,1,3,2,0,96,90293,1
31976,17003,0,0,1,2,1,4,0,1,3,1,0,94,90293,1
31977,16877,0,0,0,3,1,4,2,1,3,1,0,100,90293,1
31978,15384,1,25,1,1,1,4,1,0,3,1,0,60,90293,1
31979,17131,1,0,1,2,1,4,0,0,3,1,1,97,90293,1
31980,16639,0,16,1,2,1,4,1,1,3,1,1,95,90293,1
31981,16636,0,0,1,2,1,4,2,0,3,1,0,97,90293,1
31982,16181,1,16,1,6,1,4,1,1,3,5,0,95,90293,1
31983,16938,0,16,0,4,1,4,1,1,3,2,0,100,90293,2
31984,16225,1,16,0,2,1,4,1,1,3,1,0,97,90293,1
31985,16252,1,0,0,1,1,4,1,1,3,1,0,80,90293,1
31986,16198,1,16,1,2,1,4,2,1,3,1,0,95,90293,1
31987,16639,0,16,1,2,1,4,1,1,3,1,1,96,90293,1
31988,15924,1,16,0,7,5,4,2,1,3,4,0,99,90293,3
31989,15689,1,16,0,8,2,4,2,1,3,4,0,95,90293,3
31990,16716,1,19,0,4,1,4,2,1,3,4,0,92,90293,2
31991,16090,1,0,1,2,1,4,2,1,3,1,0,94,90293,1
31992,16651,0,16,0,4,2,4,1,1,3,2,0,98,90293,2
31993,16086,1,16,0,8,2,4,2,1,3,4,0,100,90293,3
31994,15857,0,16,0,6,2,4,2,1,3,4,0,95,90293,2
31995,16415,1,0,0,3,1,4,0,1,3,1,1,94,90293,1
31996,15206,0,25,1,2,1,4,1,1,3,1,0,100,90293,1
31997,16686,1,16,1,2,1,4,2,1,3,1,0,97,90293,1
31998,16639,0,16,0,2,1,4,2,1,3,1,0,98,90293,1
31999,16038,0,16,0,4,1,4,2,1,3,2,0,96,90293,1
32000,15671,1,0,0,2,1,4,1,0,3,1,1,90,90293,1
32001,16109,1,25,1,2,1,4,0,1,3,1,0,84,90293,1
32002,16921,1,0,0,6,1,4,2,1,3,3,0,99,90293,2
32003,16200,1,0,1,2,1,4,0,0,3,1,0,100,90293,1
32004,16564,1,16,0,8,3,4,1,1,3,4,0,99,90293,4
32005,15930,1,0,0,2,1,4,2,1,3,1,0,100,90293,1
32006,16780,1,25,0,4,2,4,1,1,3,2,1,94,90293,2
32007,16198,1,16,1,2,1,4,2,1,3,1,0,100,90293,1
32008,16277,1,16,0,4,1,4,0,1,3,4,0,96,90293,2
32009,15934,1,0,0,2,1,4,1,1,3,1,0,98,90293,1
32010,16340,0,10,1,1,1,4,2,1,3,1,0,100,90293,1
32011,16048,1,10,1,1,1,4,1,1,3,1,0,100,90293,1
32012,16594,0,0,0,5,2,4,2,1,3,4,0,98,90293,2
32013,15612,1,16,0,6,2,4,2,1,3,3,1,96,90293,2
32014,16687,1,0,1,2,1,4,2,1,3,1,0,93,90293,1
32015,16891,1,0,0,5,2,4,1,1,3,2,1,100,90293,2
32016,16814,1,0,0,3,1,4,0,1,3,2,1,94,90293,2
32017,16841,0,16,0,5,2,4,2,1,3,2,0,96,90293,2
32018,14952,0,0,0,3,1,4,1,1,3,1,0,98,90293,0
32019,16183,1,29,0,6,2,4,2,1,3,4,0,90,90293,3
32020,16797,0,0,1,2,1,4,1,1,3,1,0,98,90293,1
32021,16200,1,0,0,4,2,4,2,1,3,2,0,91,90293,2
32022,15085,1,0,1,1,1,4,1,1,3,1,1,80,90293,1
32023,15857,0,20,0,6,2,4,2,1,3,2,0,96,90293,2
32024,16482,1,0,0,1,1,4,0,1,3,1,0,90,90293,1
32025,15434,0,0,1,2,1,4,1,1,3,1,0,95,90301,1
32026,15581,1,25,1,3,1,4,2,1,3,1,0,100,90301,1
32027,16204,1,0,1,2,1,4,0,1,3,1,0,100,90301,1
32028,16981,1,16,1,2,1,4,0,1,3,1,1,94,90301,1
32029,16597,1,25,1,2,1,3,0,0,3,1,0,100,90301,1
32030,16601,1,4,0,4,1,4,2,1,3,3,1,87,90301,2
32031,17162,0,0,0,5,1,4,0,0,3,3,1,84,90301,2
32032,16849,1,16,1,2,1,4,0,1,3,1,0,94,90301,1
32033,16849,1,16,1,1,1,4,0,1,3,1,0,100,90301,1
32034,16216,1,0,0,2,1,4,2,1,3,1,0,96,90301,1
32035,15581,1,0,1,3,1,4,2,1,3,1,0,80,90301,1
32036,16599,1,25,1,2,1,4,2,1,3,1,0,92,90301,1
32037,15994,0,11,1,1,0,4,1,1,3,1,0,89,90302,1
32038,16955,1,10,1,2,1,4,0,1,3,1,0,91,90302,1
32039,16720,1,16,0,4,1,4,1,1,3,1,0,91,90302,1
32040,15994,0,11,1,1,0,4,1,1,3,1,0,93,90302,1
32041,17025,1,16,1,2,1,4,1,1,3,1,0,100,90302,1
32042,15994,0,11,1,2,0,4,1,1,3,1,0,70,90302,1
32043,17027,0,0,2,1,1,0,2,1,3,1,1,96,90302,1
32044,15994,0,11,1,2,2,4,1,1,3,1,0,90,90302,1
32045,15994,0,11,1,2,1,4,1,1,3,1,0,80,90302,1
32046,15309,1,16,0,4,1,4,2,1,3,2,0,80,90302,2
32047,15638,1,0,1,4,1,4,1,1,3,1,0,95,90302,1
32048,17141,0,16,1,2,1,4,0,0,3,1,0,100,90302,1
32049,15994,0,11,1,2,0,4,1,1,3,1,0,95,90302,1
32050,16306,1,16,1,1,1,4,2,0,3,1,0,100,90302,1
32051,16306,1,16,1,2,1,4,2,1,3,1,0,98,90302,1
32052,16530,1,16,1,2,1,4,1,1,3,1,1,96,90302,1
32053,15994,0,11,1,2,2,4,1,1,3,1,0,100,90302,1
32054,15994,0,11,1,2,2,4,1,1,3,1,0,86,90302,1
32055,16568,1,16,1,2,1,4,2,1,3,1,0,92,90302,1
32056,14496,1,0,1,1,1,4,0,1,3,1,0,90,90302,1
32057,15994,0,11,1,1,0,4,1,1,3,1,0,89,90302,1
32058,15994,0,0,1,2,0,4,1,1,3,1,0,88,90302,1
32059,15588,1,0,0,6,2,4,2,1,3,3,0,87,90302,2
32060,16797,1,0,1,1,1,4,1,0,3,1,1,98,90302,1
32061,15994,0,11,1,2,0,4,1,1,3,1,0,87,90302,1
32062,17231,0,0,1,2,1,4,0,1,3,1,1,86,90302,1
32063,15994,0,11,1,1,0,4,1,1,3,1,0,100,90302,1
32064,16994,0,14,0,2,1,4,1,1,3,1,0,100,90302,1
32065,15994,0,11,1,1,0,4,1,1,3,1,0,89,90302,1
32066,15994,0,11,1,1,1,4,1,1,3,1,0,100,90302,1
32067,16563,1,0,1,2,1,4,0,0,3,1,0,100,90302,1
32068,15995,1,0,0,2,1,4,2,1,3,2,1,78,90302,0
32069,16720,1,16,0,10,2,4,1,1,3,3,0,96,90302,3
32070,15994,0,11,1,1,2,4,1,1,3,1,0,85,90302,1
32071,16000,1,16,0,5,1,4,0,1,3,4,1,98,90302,2
32072,15994,0,11,1,1,2,4,1,1,3,1,0,80,90302,1
32073,15994,0,11,1,1,0,4,1,1,3,1,0,100,90302,1
32074,16504,1,16,0,6,1,4,2,1,3,5,0,87,90303,2
32075,16955,1,16,1,2,1,4,1,1,3,2,0,100,90303,1
32076,17025,1,16,1,2,2,4,2,1,3,1,0,100,90303,1
32077,17103,1,16,1,1,1,4,0,1,3,1,0,100,90303,1
32078,16207,1,16,0,5,1,4,1,1,3,2,0,95,90303,2
32079,17042,0,16,1,2,1,4,2,0,3,1,1,86,90303,4
32080,16504,1,0,0,4,1,4,2,1,3,4,1,93,90303,1
32081,16600,0,16,0,3,1,4,2,0,3,1,1,96,90303,0
32082,17050,1,0,0,7,2,4,0,1,3,4,0,100,90303,2
32083,16501,1,16,1,5,1,4,1,1,3,2,0,100,90304,1
32084,16501,1,16,1,2,1,4,1,1,3,2,1,95,90304,1
32085,16501,1,16,1,4,1,4,1,1,3,2,1,91,90304,1
32086,16490,1,0,1,2,1,4,2,1,3,1,1,90,90305,1
32087,17169,0,10,1,2,1,4,0,1,3,1,0,93,90305,1
32088,16799,1,16,1,2,1,4,0,1,3,1,1,97,90305,1
32089,16703,1,16,1,2,1,4,1,1,3,1,0,100,90305,1
32090,17048,0,0,0,4,1,4,0,1,3,1,0,100,90305,1
32091,16802,1,16,1,2,1,2,1,1,3,1,0,98,90305,1
32092,16961,1,16,1,2,1,4,0,1,3,2,1,98,90305,1
32093,16163,1,16,1,2,1,4,0,0,3,1,0,100,90305,1
32094,16799,1,16,1,2,1,2,0,1,3,1,1,99,90305,1
32095,15863,1,0,0,6,1,4,2,1,3,2,0,92,90305,2
32096,16799,1,16,1,2,1,4,2,0,3,1,1,100,90305,1
32097,16251,1,0,1,2,1,4,0,0,3,1,1,80,90305,1
32098,16689,1,0,0,4,1,4,2,1,3,1,0,87,90305,1
32099,16352,1,0,1,2,0,4,2,1,3,1,0,99,90401,1
32100,16526,1,0,0,6,2,4,2,1,3,3,1,91,90401,2
32101,16021,1,0,0,6,2,4,2,1,3,3,0,97,90401,2
32102,17214,1,0,1,2,1,4,1,1,3,2,1,94,90401,1
32103,16313,0,0,0,6,2,4,1,1,3,2,1,91,90401,2
32104,17054,0,0,0,2,1,4,2,1,3,1,1,91,90401,0
32105,15765,1,0,0,6,2,4,1,1,3,3,0,91,90401,2
32106,16622,1,0,1,4,1,4,2,0,3,1,1,92,90401,1
32107,16313,0,0,0,2,1,4,2,1,3,1,1,95,90401,1
32108,16842,1,0,0,3,1,4,1,1,3,2,1,100,90401,0
32109,16698,1,0,1,2,1,4,1,1,3,1,0,97,90401,1
32110,17054,0,0,0,4,2,4,2,1,3,2,0,92,90401,2
32111,16161,1,0,1,4,1,4,1,1,3,2,0,97,90401,1
32112,14871,1,0,0,4,1,4,1,1,3,2,0,90,90401,0
32113,16543,1,0,1,2,1,4,1,1,3,1,0,91,90401,1
32114,16526,1,0,0,6,2,4,0,1,3,3,0,93,90401,2
32115,16318,1,0,0,2,1,4,2,1,3,1,0,97,90401,0
32116,16313,0,0,0,6,2,4,0,1,3,2,1,100,90401,2
32117,17097,1,0,0,3,1,4,1,1,3,2,0,88,90401,1
32118,16944,1,0,0,3,1,4,0,1,3,1,0,100,90401,1
32119,16957,1,0,0,4,2,4,2,1,3,2,1,95,90401,2
32120,16313,0,0,0,2,1,4,2,1,3,1,1,96,90401,0
32121,16021,1,0,0,6,2,4,1,1,3,3,0,97,90401,2
32122,16313,0,0,0,2,1,4,0,1,3,1,1,94,90401,1
32123,16313,0,0,0,2,1,4,0,1,3,1,1,94,90401,0
32124,16745,1,0,0,3,1,4,1,1,3,1,0,89,90401,1
32125,16852,1,0,1,4,1,4,2,0,3,1,1,88,90401,1
32126,15596,1,0,1,2,1,4,2,0,3,1,1,100,90401,1
32127,14871,1,0,0,2,1,4,1,1,3,1,1,88,90401,0
32128,17017,1,0,0,6,2,4,2,1,3,2,1,100,90401,2
32129,16293,1,0,0,3,1,4,2,1,3,1,0,91,90401,1
32130,14871,1,0,0,4,1,4,1,1,3,2,1,85,90401,1
32131,16422,1,0,1,2,1,4,1,0,3,1,0,98,90401,1
32132,15978,1,0,1,2,1,4,1,1,3,1,1,99,90401,1
32133,15659,1,0,1,3,1,4,2,1,3,2,1,91,90401,1
32134,16313,0,0,0,2,1,4,0,1,3,1,1,96,90401,0
32135,16852,1,0,2,2,1,4,2,0,3,1,1,70,90401,1
32136,14871,1,0,0,2,1,4,1,1,3,1,1,81,90401,0
32137,16544,1,0,0,5,2,4,2,1,3,3,1,100,90401,2
32138,17054,0,0,0,6,2,4,2,1,3,2,1,91,90401,2
32139,15394,0,0,1,2,1,4,0,1,3,1,1,100,90401,1
32140,16521,0,0,0,3,1,4,2,1,3,3,0,95,90401,0
32141,16544,1,0,0,5,1,4,2,1,3,3,1,100,90401,2
32142,17146,0,0,0,4,1,4,2,1,3,2,1,95,90401,1
32143,17146,0,0,0,4,1,4,2,1,3,2,1,95,90401,1
32144,14871,1,0,0,4,1,4,1,1,3,2,1,85,90401,0
32145,17017,1,0,0,6,2,4,2,1,3,2,1,96,90401,2
32146,16021,1,0,0,6,2,4,2,1,3,2,0,96,90401,2
32147,14871,1,0,0,2,1,4,1,1,3,1,1,84,90401,0
32148,16286,1,0,1,2,1,4,1,1,3,1,0,97,90401,1
32149,15653,1,0,1,2,2,4,2,1,3,1,0,95,90401,1
32150,16489,1,16,1,2,1,4,1,1,3,1,0,97,90401,1
32151,16052,1,20,0,4,1,4,2,0,3,2,0,80,90401,0
32152,17080,0,0,0,4,1,4,2,0,3,2,0,98,90401,1
32153,17043,1,0,0,4,1,4,2,1,3,2,0,90,90401,1
